JourneyID,CustomerID,ProductID,VisitDate,STAGE,Action,Duration
1488,29,20,22-08-2023,PRODUCTPAGE,View,174
1489,67,14,24-03-2023,PRODUCTPAGE,View,36
1490,85,8,23-05-2023,HOMEPAGE,View,279
1491,92,13,16-07-2025,HOMEPAGE,Click,140
1492,20,17,25-04-2024,HOMEPAGE,Click,284
1493,23,7,7/3/2023,HOMEPAGE,View,186
1494,33,14,10/4/2025,HOMEPAGE,Click,279
1495,53,4,5/8/2024,PRODUCTPAGE,Click,139
1496,32,9,21-10-2025,HOMEPAGE,View,294
1497,32,8,18-03-2023,PRODUCTPAGE,View,119
1498,76,8,20-06-2024,PRODUCTPAGE,View,201
1499,24,14,7/12/2023,PRODUCTPAGE,View,217
1500,35,19,30-05-2025,CHECKOUT,Drop-off,184
1501,9,20,21-11-2023,PRODUCTPAGE,View,101
1502,55,10,28-09-2024,PRODUCTPAGE,View,22
1503,96,15,29-09-2025,HOMEPAGE,Click,73
1504,73,13,8/1/2024,PRODUCTPAGE,Click,235
1505,44,17,25-04-2024,PRODUCTPAGE,Click,147
1506,57,3,6/12/2023,CHECKOUT,Purchase,201
1507,38,1,6/6/2025,PRODUCTPAGE,View,266
1508,66,2,29-04-2024,HOMEPAGE,View,66
1509,22,19,3/11/2023,HOMEPAGE,Click,294
1510,4,9,7/12/2024,HOMEPAGE,View,276
1511,39,16,26-05-2025,HOMEPAGE,View,275
1512,59,18,29-08-2023,CHECKOUT,Drop-off,208
1513,89,16,23-08-2025,PRODUCTPAGE,View,253
1514,59,7,4/2/2024,HOMEPAGE,View,255
1515,79,7,21-07-2025,HOMEPAGE,View,214
1516,53,20,28-10-2025,HOMEPAGE,View,92
1517,69,1,17-05-2025,HOMEPAGE,View,75
1518,94,16,16-04-2023,HOMEPAGE,View,223
1519,68,20,22-09-2025,CHECKOUT,Drop-off,202
1520,96,3,23-06-2024,CHECKOUT,Drop-off,162.75
1521,19,5,23-07-2024,PRODUCTPAGE,View,137
1522,40,19,7/2/2024,CHECKOUT,Drop-off,119
1523,57,14,3/12/2024,PRODUCTPAGE,View,36
1524,86,16,29-08-2025,PRODUCTPAGE,View,39
1525,54,8,5/9/2025,HOMEPAGE,Click,61
1526,65,20,14-09-2023,PRODUCTPAGE,Click,87
1527,2,7,24-10-2024,HOMEPAGE,View,22
1528,26,7,12/6/2025,PRODUCTPAGE,View,104
1529,34,1,3/2/2024,PRODUCTPAGE,View,115
1530,67,10,5/2/2024,HOMEPAGE,View,119
1531,76,12,29-08-2025,PRODUCTPAGE,View,144
1532,47,13,18-09-2023,CHECKOUT,Drop-off,242.6666667
1533,71,20,5/5/2025,HOMEPAGE,View,154
1534,11,17,2/1/2025,HOMEPAGE,View,208
1535,64,9,4/3/2025,HOMEPAGE,View,285
1536,65,3,3/7/2025,HOMEPAGE,View,49
1537,57,10,12/5/2024,CHECKOUT,Drop-off,136
1538,68,10,19-02-2025,HOMEPAGE,View,110
1539,92,1,23-11-2024,HOMEPAGE,View,239
1540,61,16,25-08-2023,PRODUCTPAGE,View,128
1541,88,10,13-02-2024,HOMEPAGE,View,148
1542,78,5,20-08-2023,PRODUCTPAGE,View,161
1543,43,1,31-03-2025,CHECKOUT,Drop-off,114
1544,90,10,1/11/2024,HOMEPAGE,Click,87
1545,50,6,31-01-2023,PRODUCTPAGE,Click,285
1546,68,10,12/8/2023,PRODUCTPAGE,Drop-off,130.75
1547,90,7,26-03-2025,HOMEPAGE,Click,77
1548,1,3,6/11/2024,HOMEPAGE,View,238
1549,99,11,27-12-2023,CHECKOUT,Drop-off,175.8
1550,95,5,24-06-2023,PRODUCTPAGE,View,286
1551,12,14,26-06-2023,CHECKOUT,Drop-off,197.5
1552,21,7,29-06-2023,PRODUCTPAGE,View,287
1553,61,14,4/12/2024,HOMEPAGE,View,25
1554,57,8,4/11/2024,PRODUCTPAGE,View,13
1555,74,15,10/10/2023,HOMEPAGE,View,131
1556,82,17,25-06-2023,HOMEPAGE,View,132
1557,33,13,16-01-2025,PRODUCTPAGE,View,53
1558,93,16,28-04-2023,PRODUCTPAGE,View,258
1559,16,10,19-07-2025,PRODUCTPAGE,View,195
1560,40,3,17-07-2023,PRODUCTPAGE,View,247
1561,11,11,1/11/2024,CHECKOUT,Drop-off,81.66666667
1562,25,5,9/8/2025,PRODUCTPAGE,View,90
1563,69,16,20-09-2025,PRODUCTPAGE,View,258
1564,88,8,6/9/2024,HOMEPAGE,Click,285
1565,64,20,18-02-2024,PRODUCTPAGE,Click,226
1566,21,7,29-01-2024,PRODUCTPAGE,Click,234
1567,34,18,31-08-2024,HOMEPAGE,View,265
1568,43,14,28-06-2025,PRODUCTPAGE,View,175
1569,4,18,11/11/2025,HOMEPAGE,View,277
1570,12,17,16-08-2025,PRODUCTPAGE,View,247
1571,79,2,15-06-2023,HOMEPAGE,View,75
1572,29,9,23-11-2024,CHECKOUT,Drop-off,264.5
1573,49,12,6/3/2025,HOMEPAGE,Click,252
1574,38,15,30-09-2023,PRODUCTPAGE,Click,51
1575,24,6,19-11-2025,PRODUCTPAGE,Click,243
1576,76,7,5/12/2024,CHECKOUT,Purchase,23
1577,48,19,10/3/2024,PRODUCTPAGE,View,22
1578,41,7,3/8/2024,HOMEPAGE,Click,162
1579,70,11,30-11-2025,PRODUCTPAGE,Click,230
1580,30,2,26-09-2024,CHECKOUT,Purchase,268
1581,22,18,9/6/2024,HOMEPAGE,Click,217
1582,58,2,9/8/2023,HOMEPAGE,View,272
1583,66,5,7/10/2023,HOMEPAGE,Click,192
1584,22,17,13-04-2024,PRODUCTPAGE,Click,67
1585,66,18,23-11-2025,HOMEPAGE,Click,59
1586,75,17,16-11-2025,HOMEPAGE,Click,58
1587,55,16,4/4/2024,HOMEPAGE,View,177
1588,82,20,11/7/2023,PRODUCTPAGE,View,143
1589,2,15,4/8/2023,PRODUCTPAGE,View,38
1590,55,11,2/9/2024,CHECKOUT,Drop-off,224
1591,46,10,9/11/2025,HOMEPAGE,View,15
1592,80,17,8/6/2023,PRODUCTPAGE,View,148
1593,8,20,9/2/2023,HOMEPAGE,View,252
1594,53,2,5/2/2023,HOMEPAGE,View,224
1595,46,4,10/10/2023,CHECKOUT,Drop-off,147.75
1596,28,19,8/10/2025,HOMEPAGE,Click,162
1597,39,8,12/11/2024,PRODUCTPAGE,Click,24
1598,43,2,14-04-2023,HOMEPAGE,View,95
1599,66,4,21-11-2024,HOMEPAGE,Click,166
1600,26,3,2/1/2023,HOMEPAGE,Click,139
1601,42,12,5/10/2023,CHECKOUT,Purchase,237
1602,15,5,21-01-2025,CHECKOUT,Drop-off,159
1603,11,17,18-02-2025,PRODUCTPAGE,View,14
1604,45,6,28-05-2024,HOMEPAGE,View,248
1605,68,10,27-05-2025,PRODUCTPAGE,View,15
1606,14,6,19-06-2024,HOMEPAGE,Click,164
1607,45,2,19-06-2024,PRODUCTPAGE,Click,296
1608,70,18,8/2/2025,PRODUCTPAGE,Click,233
1609,33,1,10/8/2025,HOMEPAGE,Click,21
1610,34,7,23-10-2024,PRODUCTPAGE,Click,90
1611,40,9,7/1/2025,PRODUCTPAGE,Click,90
1612,50,9,24-11-2023,HOMEPAGE,Click,218
1613,78,7,18-03-2023,PRODUCTPAGE,Click,17
1614,94,10,12/5/2023,PRODUCTPAGE,Click,160
1615,88,6,28-04-2023,CHECKOUT,Purchase,244
1616,36,20,22-10-2025,PRODUCTPAGE,View,159
1617,89,20,5/8/2025,HOMEPAGE,View,201
1618,87,5,2/11/2023,PRODUCTPAGE,View,137
1619,5,3,15-02-2025,CHECKOUT,Drop-off,142
1620,36,9,25-09-2025,HOMEPAGE,View,230
1621,98,15,13-07-2025,CHECKOUT,Drop-off,12
1622,71,16,2/8/2025,CHECKOUT,Drop-off,106.8
1623,72,1,15-11-2024,HOMEPAGE,View,120
1624,75,20,12/11/2025,CHECKOUT,Drop-off,184.4
1625,100,14,22-02-2025,PRODUCTPAGE,View,40
1626,49,16,22-02-2024,PRODUCTPAGE,View,124
1627,81,10,27-10-2025,PRODUCTPAGE,View,223
1628,85,2,5/1/2024,CHECKOUT,Drop-off,NULL
1629,60,7,15-10-2025,CHECKOUT,Drop-off,157
1630,95,6,6/2/2024,CHECKOUT,Drop-off,142
1631,61,15,6/6/2025,PRODUCTPAGE,View,19
1632,69,11,5/7/2025,PRODUCTPAGE,View,45
1633,34,4,23-12-2023,HOMEPAGE,Click,14
1634,27,4,28-06-2023,PRODUCTPAGE,Click,25
1635,39,20,24-08-2023,HOMEPAGE,View,85
1636,100,15,16-05-2023,HOMEPAGE,View,151
1637,34,7,20-07-2023,HOMEPAGE,View,276
1638,75,20,11/4/2024,CHECKOUT,Drop-off,172.25
1639,6,4,21-04-2023,PRODUCTPAGE,View,167
1640,76,1,1/11/2023,PRODUCTPAGE,View,194
1641,15,9,17-08-2024,PRODUCTPAGE,View,237
1642,70,10,13-04-2023,HOMEPAGE,View,276
1643,30,4,25-04-2024,CHECKOUT,Drop-off,140
1644,22,1,11/10/2024,PRODUCTPAGE,View,97
1645,96,8,16-10-2025,HOMEPAGE,View,189
1646,27,5,1/8/2023,HOMEPAGE,View,23
1647,75,13,13-03-2024,CHECKOUT,Drop-off,81.5
1648,4,13,3/1/2025,CHECKOUT,Drop-off,160
1649,1,10,21-06-2023,CHECKOUT,Drop-off,74.75
1650,77,7,18-04-2023,HOMEPAGE,Click,111
1651,82,1,5/1/2023,HOMEPAGE,Click,95
1652,94,20,18-05-2024,HOMEPAGE,View,47
1653,13,4,8/10/2025,CHECKOUT,Drop-off,161
1654,40,5,22-02-2024,HOMEPAGE,Click,57
1655,56,8,23-04-2023,HOMEPAGE,View,51
1656,49,5,3/12/2025,PRODUCTPAGE,View,161
1657,90,6,9/8/2025,HOMEPAGE,View,236
1658,58,12,19-02-2023,HOMEPAGE,Click,95
1659,83,10,10/6/2024,HOMEPAGE,Click,101
1660,87,14,14-10-2025,HOMEPAGE,View,174
1661,63,11,23-07-2023,PRODUCTPAGE,View,186
1662,24,5,23-03-2023,HOMEPAGE,View,253
1663,93,11,7/11/2025,CHECKOUT,Drop-off,72.33333333
1664,62,16,9/4/2024,PRODUCTPAGE,View,71
1665,6,15,24-08-2023,HOMEPAGE,View,281
1666,17,7,16-07-2023,HOMEPAGE,View,164
1667,27,8,18-04-2025,PRODUCTPAGE,View,199
1668,6,16,22-11-2023,PRODUCTPAGE,View,220
1669,9,15,18-02-2024,HOMEPAGE,Click,13
1670,66,7,12/1/2023,HOMEPAGE,Click,42
1671,35,5,1/4/2023,PRODUCTPAGE,Click,112
1672,18,7,21-08-2024,PRODUCTPAGE,Click,110
1673,2,12,23-08-2025,PRODUCTPAGE,Click,275
1674,47,16,3/10/2023,CHECKOUT,Purchase,248
1675,72,19,3/10/2024,HOMEPAGE,View,64
1676,93,18,18-05-2024,HOMEPAGE,View,102
1677,77,3,28-06-2025,PRODUCTPAGE,View,48
1678,92,4,2/1/2023,HOMEPAGE,View,277
1679,74,1,4/7/2023,PRODUCTPAGE,View,288
1680,50,17,2/8/2025,PRODUCTPAGE,View,69
1681,56,12,15-01-2025,HOMEPAGE,View,257
1682,58,8,4/1/2023,CHECKOUT,Drop-off,183
1683,76,4,4/10/2024,HOMEPAGE,Click,195
1684,76,10,22-09-2024,PRODUCTPAGE,Click,258
1685,33,1,15-12-2024,PRODUCTPAGE,Click,230
1686,70,5,14-01-2023,CHECKOUT,Purchase,33
1687,47,10,24-07-2025,PRODUCTPAGE,View,116
1688,39,20,25-05-2025,PRODUCTPAGE,View,293
1689,90,14,24-10-2023,PRODUCTPAGE,View,188
1690,3,10,15-02-2023,PRODUCTPAGE,View,85
1691,72,8,6/11/2025,CHECKOUT,Drop-off,245
1692,45,12,31-12-2024,HOMEPAGE,Click,23
1693,66,8,3/9/2023,HOMEPAGE,View,219
1694,89,17,23-03-2023,PRODUCTPAGE,View,216
1695,29,5,9/6/2024,PRODUCTPAGE,View,247
1696,61,11,25-07-2025,HOMEPAGE,View,226
1697,89,13,11/6/2025,PRODUCTPAGE,View,114
1698,14,18,2/5/2025,CHECKOUT,Drop-off,160
1699,13,19,6/4/2024,PRODUCTPAGE,View,61
1700,82,16,17-03-2023,PRODUCTPAGE,View,11
1701,9,5,25-04-2024,PRODUCTPAGE,View,95
1702,68,19,30-07-2023,HOMEPAGE,View,68
1703,25,17,29-07-2024,HOMEPAGE,View,87
1704,85,1,23-02-2023,PRODUCTPAGE,View,220
1705,54,15,14-12-2025,HOMEPAGE,View,97
1706,22,13,5/4/2023,HOMEPAGE,View,278
1707,70,1,19-12-2023,HOMEPAGE,View,137
1708,47,17,13-06-2024,HOMEPAGE,Click,76
1709,72,19,10/2/2025,CHECKOUT,Purchase,207
1710,65,4,27-08-2024,PRODUCTPAGE,View,240
1711,100,13,28-05-2024,HOMEPAGE,View,22
1712,37,2,2/7/2024,HOMEPAGE,Click,107
1713,21,13,17-04-2024,HOMEPAGE,Click,202
1714,43,1,20-06-2024,HOMEPAGE,View,56
1715,62,5,27-02-2025,HOMEPAGE,View,25
1716,95,15,18-09-2023,HOMEPAGE,View,283
1717,63,12,25-04-2025,PRODUCTPAGE,View,110
1718,76,20,25-11-2024,PRODUCTPAGE,View,207
1719,54,10,26-12-2024,HOMEPAGE,Click,191
1720,72,9,9/11/2023,HOMEPAGE,Click,115
1721,98,13,7/4/2023,HOMEPAGE,View,112
1722,84,5,11/10/2023,CHECKOUT,Drop-off,245
1723,95,8,20-07-2025,PRODUCTPAGE,View,152
1724,51,5,29-03-2025,PRODUCTPAGE,View,224
1725,38,20,5/11/2025,PRODUCTPAGE,View,85
1726,43,14,17-02-2023,HOMEPAGE,View,166
1727,23,1,30-01-2023,CHECKOUT,Drop-off,127.3333333
1728,94,12,19-12-2025,PRODUCTPAGE,View,179
1729,54,20,1/9/2025,HOMEPAGE,View,54
1730,21,15,29-09-2025,HOMEPAGE,View,152
1731,37,5,11/4/2025,HOMEPAGE,Click,201
1732,89,12,27-02-2025,HOMEPAGE,View,144
1733,99,1,22-08-2024,PRODUCTPAGE,View,260
1734,49,18,21-03-2024,PRODUCTPAGE,View,26
1735,66,14,23-10-2024,CHECKOUT,Drop-off,48.75
1736,41,2,13-01-2023,HOMEPAGE,Click,237
1737,64,7,16-03-2025,PRODUCTPAGE,Click,284
1738,44,10,8/3/2023,PRODUCTPAGE,Click,244
1739,36,20,24-06-2025,HOMEPAGE,View,146
1740,9,13,31-05-2023,CHECKOUT,Drop-off,184
1741,44,14,4/8/2025,HOMEPAGE,Click,111
1742,55,11,23-01-2025,PRODUCTPAGE,Click,85
1743,60,15,17-11-2025,PRODUCTPAGE,Click,86
1744,6,14,1/5/2025,CHECKOUT,Purchase,48
1745,5,4,25-07-2024,HOMEPAGE,Click,270
1746,10,19,2/2/2023,PRODUCTPAGE,Click,212
1747,2,9,8/2/2023,HOMEPAGE,Click,288
1748,61,20,4/10/2023,CHECKOUT,Purchase,20
1749,25,9,1/9/2024,CHECKOUT,Drop-off,155
1750,7,5,10/11/2023,PRODUCTPAGE,View,181
1751,47,9,4/4/2025,PRODUCTPAGE,View,276
1752,2,9,12/7/2025,PRODUCTPAGE,View,257
1753,18,9,17-04-2024,HOMEPAGE,View,108
1754,21,12,17-05-2025,PRODUCTPAGE,View,98
1755,97,8,30-07-2023,CHECKOUT,Drop-off,122.5
1756,41,17,15-09-2023,PRODUCTPAGE,View,117
1757,82,9,17-08-2024,PRODUCTPAGE,View,210
1758,98,16,4/7/2025,PRODUCTPAGE,View,146
1759,51,15,15-08-2025,HOMEPAGE,View,99
1760,15,9,6/8/2023,CHECKOUT,Drop-off,169.5
1761,47,1,9/9/2024,CHECKOUT,Drop-off,120.3333333
1762,67,4,28-05-2024,HOMEPAGE,Click,259
1763,69,14,11/2/2023,CHECKOUT,Purchase,126
1764,52,3,4/2/2023,PRODUCTPAGE,View,294
1765,87,5,1/4/2023,PRODUCTPAGE,View,283
1766,23,5,17-04-2025,HOMEPAGE,Click,95
1767,87,1,22-08-2023,HOMEPAGE,View,137
1768,46,4,9/2/2024,CHECKOUT,Drop-off,240
1769,42,20,25-05-2023,PRODUCTPAGE,View,242
1770,18,17,14-10-2024,HOMEPAGE,View,23
1771,67,15,14-01-2023,HOMEPAGE,View,209
1772,56,19,29-12-2023,PRODUCTPAGE,View,75
1773,92,3,6/2/2024,PRODUCTPAGE,View,245
1774,37,15,2/6/2023,HOMEPAGE,Click,223
1775,77,10,30-12-2023,PRODUCTPAGE,Click,11
1776,22,15,6/9/2023,HOMEPAGE,View,70
1777,82,16,12/10/2025,PRODUCTPAGE,View,176
1778,28,11,10/1/2025,PRODUCTPAGE,View,34
1779,47,1,27-04-2024,CHECKOUT,Drop-off,101
1780,93,14,20-03-2024,PRODUCTPAGE,View,258
1781,91,5,15-04-2023,PRODUCTPAGE,View,90
1782,23,2,6/3/2024,CHECKOUT,Drop-off,183
1783,6,18,14-11-2024,HOMEPAGE,View,279
1784,50,13,3/4/2023,CHECKOUT,Drop-off,209.5
1785,30,10,31-03-2025,HOMEPAGE,View,64
1786,2,18,18-01-2025,CHECKOUT,Drop-off,164.3333333
1787,2,14,16-02-2023,PRODUCTPAGE,View,163
1788,77,7,8/3/2023,HOMEPAGE,Click,263
1789,35,5,10/10/2025,PRODUCTPAGE,Click,242
1790,10,13,1/11/2023,HOMEPAGE,View,111
1791,75,2,23-04-2025,PRODUCTPAGE,View,148
1792,32,8,23-08-2025,HOMEPAGE,View,136
1793,75,6,29-10-2025,PRODUCTPAGE,View,52
1794,50,9,2/6/2025,HOMEPAGE,View,76
1795,10,11,15-03-2024,PRODUCTPAGE,View,174
1796,44,11,19-12-2023,HOMEPAGE,Click,127
1797,83,11,12/6/2023,CHECKOUT,Purchase,209
1798,74,2,18-08-2024,HOMEPAGE,View,133
1799,12,11,28-10-2023,HOMEPAGE,Click,167
1800,22,11,29-12-2023,PRODUCTPAGE,Click,143
1801,24,17,20-12-2024,HOMEPAGE,Click,74
1802,91,15,22-07-2024,CHECKOUT,Purchase,293
1803,30,8,24-07-2023,PRODUCTPAGE,View,252
1804,44,10,6/10/2023,HOMEPAGE,View,165
1805,87,4,7/2/2024,PRODUCTPAGE,View,208
1806,2,11,11/1/2025,HOMEPAGE,View,256
1807,30,15,28-09-2023,HOMEPAGE,View,95
1808,74,13,24-01-2024,PRODUCTPAGE,View,277
1809,35,6,15-01-2024,HOMEPAGE,Click,66
1810,58,19,4/8/2024,CHECKOUT,Purchase,198
1811,42,7,4/7/2023,CHECKOUT,Drop-off,152.1666667
1812,5,8,27-06-2023,PRODUCTPAGE,View,227
1813,28,7,22-07-2024,PRODUCTPAGE,View,237
1814,87,12,14-06-2023,PRODUCTPAGE,View,69
1815,81,3,22-03-2023,PRODUCTPAGE,View,58
1816,9,20,10/8/2025,CHECKOUT,Drop-off,103.1428571
1817,65,6,7/5/2025,HOMEPAGE,View,278
1818,91,10,4/5/2025,HOMEPAGE,Click,142
1819,100,2,18-04-2025,PRODUCTPAGE,Drop-off,151.5
1820,17,6,16-02-2024,PRODUCTPAGE,View,179
1821,93,3,20-12-2023,CHECKOUT,Drop-off,187.3333333
1822,84,4,12/5/2023,PRODUCTPAGE,View,233
1823,40,15,27-09-2023,PRODUCTPAGE,View,55
1824,30,20,9/7/2025,HOMEPAGE,View,300
1825,23,20,3/10/2024,PRODUCTPAGE,View,265
1826,21,2,17-10-2024,PRODUCTPAGE,View,220
1827,16,4,31-10-2023,HOMEPAGE,Click,242
1828,59,5,3/1/2023,HOMEPAGE,View,172
1829,90,15,11/12/2024,HOMEPAGE,Click,34
1830,99,17,3/3/2025,HOMEPAGE,Click,81
1831,3,2,13-11-2023,HOMEPAGE,View,56
1832,33,20,12/1/2025,PRODUCTPAGE,View,214
1833,9,10,30-01-2024,PRODUCTPAGE,View,113
1834,78,20,30-08-2023,PRODUCTPAGE,View,236
1835,56,9,15-12-2024,CHECKOUT,Drop-off,122.6666667
1836,1,17,21-02-2025,HOMEPAGE,View,289
1837,94,1,28-07-2025,CHECKOUT,Drop-off,117.3333333
1838,99,5,23-02-2025,CHECKOUT,Drop-off,221.5
1839,41,3,17-10-2023,CHECKOUT,Drop-off,183.25
1840,2,8,16-03-2023,HOMEPAGE,View,195
1841,64,11,22-11-2025,HOMEPAGE,View,169
1842,75,1,6/12/2024,PRODUCTPAGE,View,127
1843,37,13,21-09-2025,CHECKOUT,Drop-off,146.3333333
1844,88,14,23-03-2025,CHECKOUT,Drop-off,145.5
1845,6,15,17-10-2023,HOMEPAGE,View,291
1846,21,2,18-03-2023,PRODUCTPAGE,View,197
1847,15,3,30-11-2025,HOMEPAGE,View,38
1848,58,17,29-12-2024,CHECKOUT,Drop-off,220.375
1849,67,12,4/9/2024,HOMEPAGE,View,76
1850,33,2,27-10-2023,CHECKOUT,Drop-off,207
1851,36,7,7/11/2024,HOMEPAGE,View,135
1852,26,8,4/9/2024,HOMEPAGE,Click,163
1853,88,18,1/10/2023,HOMEPAGE,View,107
1854,81,12,27-12-2024,PRODUCTPAGE,View,82
1855,74,12,4/11/2024,HOMEPAGE,View,42
1856,2,19,25-07-2024,PRODUCTPAGE,View,216
1857,95,18,30-03-2023,PRODUCTPAGE,View,216
1858,87,17,18-07-2024,PRODUCTPAGE,View,114
1859,92,10,5/9/2023,HOMEPAGE,View,116
1860,54,11,14-03-2024,HOMEPAGE,Click,270
1861,66,2,1/8/2023,HOMEPAGE,View,22
1862,62,4,27-09-2024,HOMEPAGE,View,293
1863,24,11,3/5/2025,HOMEPAGE,View,219
1864,23,9,27-08-2023,HOMEPAGE,Click,253
1865,74,15,24-08-2025,PRODUCTPAGE,Click,190
1866,22,20,28-01-2025,HOMEPAGE,View,216
1867,46,18,29-05-2024,HOMEPAGE,View,92
1868,38,14,13-08-2025,CHECKOUT,Drop-off,130
1869,21,14,2/6/2025,HOMEPAGE,View,152
1870,8,14,15-03-2023,HOMEPAGE,View,241
1871,21,2,24-06-2023,HOMEPAGE,Click,262
1872,40,20,28-08-2025,HOMEPAGE,View,123
1873,72,12,21-01-2025,HOMEPAGE,View,124
1874,29,13,18-07-2024,PRODUCTPAGE,View,233
1875,67,18,12/8/2023,HOMEPAGE,View,220
1876,98,5,16-10-2023,CHECKOUT,Drop-off,245
1877,34,15,28-06-2024,HOMEPAGE,Click,173
1878,63,14,9/10/2023,CHECKOUT,Purchase,31
1879,90,16,4/10/2024,HOMEPAGE,Click,136
1880,53,9,16-03-2024,PRODUCTPAGE,Click,257
1881,35,7,30-09-2025,HOMEPAGE,Click,166
1882,87,2,16-02-2024,HOMEPAGE,View,196
1883,73,13,29-12-2025,HOMEPAGE,View,292
1884,67,18,3/12/2024,HOMEPAGE,View,224
1885,43,18,15-12-2024,CHECKOUT,Drop-off,122.6666667
1886,51,18,30-09-2025,PRODUCTPAGE,View,93
1887,81,16,11/6/2025,HOMEPAGE,Click,77
1888,19,11,25-10-2025,PRODUCTPAGE,Click,259
1889,51,5,20-04-2025,PRODUCTPAGE,Click,154
1890,12,11,30-09-2023,HOMEPAGE,Click,162
1891,12,20,18-07-2025,PRODUCTPAGE,Click,285
1892,92,2,10/8/2025,PRODUCTPAGE,Click,155
1893,66,1,28-11-2024,HOMEPAGE,Click,47
1894,88,13,21-10-2025,HOMEPAGE,View,146
1895,81,10,16-09-2023,CHECKOUT,Drop-off,180.6666667
1896,61,3,21-11-2025,HOMEPAGE,View,238
1897,32,11,5/3/2023,PRODUCTPAGE,View,272
1898,49,16,29-05-2025,HOMEPAGE,View,182
1899,92,1,24-03-2023,PRODUCTPAGE,View,33
1900,48,10,7/4/2023,HOMEPAGE,View,236
1901,34,15,15-12-2024,CHECKOUT,Drop-off,122.6666667
1902,39,19,7/1/2024,CHECKOUT,Drop-off,201
1903,37,10,26-09-2025,PRODUCTPAGE,View,174
1904,1,14,15-11-2025,HOMEPAGE,View,110
1905,76,10,6/7/2024,PRODUCTPAGE,View,171
1906,90,8,1/3/2025,CHECKOUT,Drop-off,NULL
1907,34,15,26-07-2025,HOMEPAGE,View,166
1908,6,7,22-04-2023,PRODUCTPAGE,View,172
1909,60,14,3/6/2024,PRODUCTPAGE,View,219
1910,64,18,22-07-2025,HOMEPAGE,View,80
1911,12,19,28-03-2024,CHECKOUT,Drop-off,172
1912,33,6,18-12-2023,CHECKOUT,Drop-off,181.3333333
1913,49,11,20-11-2023,HOMEPAGE,View,17
1914,55,17,19-06-2025,PRODUCTPAGE,View,134
1915,48,12,5/3/2024,HOMEPAGE,Click,62
1916,67,10,4/1/2024,PRODUCTPAGE,Click,85
1917,2,13,21-01-2025,CHECKOUT,Drop-off,159
1918,57,17,13-10-2024,HOMEPAGE,Click,157
1919,90,19,29-08-2024,HOMEPAGE,Click,216
1920,10,4,5/9/2024,PRODUCTPAGE,Click,21
1921,28,12,30-03-2023,PRODUCTPAGE,Click,172
1922,81,10,27-12-2023,PRODUCTPAGE,Click,93
1923,95,13,7/8/2025,CHECKOUT,Purchase,106
1924,25,3,30-09-2025,HOMEPAGE,View,249
1925,96,18,12/1/2023,PRODUCTPAGE,View,179
1926,38,9,18-10-2023,PRODUCTPAGE,View,201
1927,48,12,29-03-2023,PRODUCTPAGE,View,189
1928,25,11,15-06-2023,PRODUCTPAGE,View,13
1929,1,6,25-06-2025,CHECKOUT,Drop-off,185.4
1930,90,18,20-02-2024,CHECKOUT,Drop-off,84.66666667
1931,26,4,22-07-2023,HOMEPAGE,View,133
1932,56,17,4/9/2025,HOMEPAGE,View,148
1933,23,14,6/4/2023,HOMEPAGE,Click,111
1934,81,13,27-06-2023,HOMEPAGE,Click,158
1935,68,14,5/4/2024,PRODUCTPAGE,Click,209
1936,81,20,21-02-2025,HOMEPAGE,View,248
1937,66,2,6/5/2023,PRODUCTPAGE,View,225
1938,46,14,7/5/2025,PRODUCTPAGE,View,166
1939,96,15,12/6/2024,HOMEPAGE,View,142
1940,54,6,18-10-2024,CHECKOUT,Drop-off,NULL
1941,54,19,18-06-2024,HOMEPAGE,Click,196
1942,75,12,27-04-2023,HOMEPAGE,Click,225
1943,21,16,7/10/2025,HOMEPAGE,View,241
1944,59,9,16-01-2024,PRODUCTPAGE,View,182
1945,22,10,16-03-2023,HOMEPAGE,View,68
1946,68,15,10/8/2024,PRODUCTPAGE,View,285
1947,69,1,22-02-2025,PRODUCTPAGE,View,229
1948,16,19,12/12/2023,HOMEPAGE,View,135
1949,25,2,23-04-2023,HOMEPAGE,View,238
1950,50,7,9/12/2025,HOMEPAGE,View,248
1951,77,13,6/6/2024,PRODUCTPAGE,View,22
1952,94,2,11/2/2025,HOMEPAGE,Click,268
1953,20,10,26-02-2024,HOMEPAGE,View,232
1954,38,11,19-05-2023,HOMEPAGE,View,89
1955,76,2,12/10/2025,HOMEPAGE,View,262
1956,29,14,21-07-2023,HOMEPAGE,View,179
1957,10,16,11/3/2024,HOMEPAGE,Click,172
1958,98,18,25-06-2025,HOMEPAGE,Click,270
1959,68,2,12/7/2023,PRODUCTPAGE,Click,106
1960,2,2,24-09-2023,HOMEPAGE,Click,101
1961,88,5,8/8/2023,HOMEPAGE,View,152
1962,31,3,23-12-2023,PRODUCTPAGE,View,174
1963,72,3,30-07-2023,PRODUCTPAGE,View,94
1964,26,11,19-06-2024,PRODUCTPAGE,View,100
1965,2,3,22-11-2025,HOMEPAGE,View,73
1966,65,4,26-03-2024,CHECKOUT,Drop-off,NULL
1967,60,10,7/2/2025,HOMEPAGE,Click,57
1968,97,9,25-11-2025,HOMEPAGE,View,209
1969,44,2,17-11-2023,PRODUCTPAGE,View,104
1970,28,3,12/7/2023,CHECKOUT,Drop-off,76.33333333
1971,100,6,18-08-2025,HOMEPAGE,Click,36
1972,19,10,6/1/2025,HOMEPAGE,Click,288
